typeSpecimen	typeSpecimenLabel	gbifid
https://tre-test.wikibase.cloud/entity/Q52700	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00533756	438580197
https://tre-test.wikibase.cloud/entity/Q52701	ba30d4b1-c213-4962-8923-d3f95b0c942f	2853912429
https://tre-test.wikibase.cloud/entity/Q52702	http://specimens.kew.org/herbarium/K000780080	912593415
https://tre-test.wikibase.cloud/entity/Q52703	http://specimens.kew.org/herbarium/K000780081	912593400
https://tre-test.wikibase.cloud/entity/Q52704	8563652b-89e6-4ad3-adc8-e87a3bc5d8bc	2829284407
https://tre-test.wikibase.cloud/entity/Q52705	28d82de5-73f5-4deb-8d91-540d53a706f0	2854079770
https://tre-test.wikibase.cloud/entity/Q52706	843448c0-218b-4257-9033-726d8fd37dcb	1929635371
https://tre-test.wikibase.cloud/entity/Q52707	297bc809-1eea-469b-b4fb-30d0ed9c5d79	1928355825
https://tre-test.wikibase.cloud/entity/Q52708	dc435f53-c7f0-4ecf-9848-71b40ec18cba	2829330315
https://tre-test.wikibase.cloud/entity/Q52719	http://specimens.kew.org/herbarium/K000661118	912521230
https://tre-test.wikibase.cloud/entity/Q52720	b6caaa20-8123-40ab-a21d-ea87057973c7	2853925006
https://tre-test.wikibase.cloud/entity/Q52721	f14b87d4-574d-436d-a894-cba7a957ca41	2828548285
https://tre-test.wikibase.cloud/entity/Q52722	dcc95878-e4e2-4436-9f07-90f221a5bbfa	2829565212
https://tre-test.wikibase.cloud/entity/Q52723	d33391ad-0a23-4aed-beb1-4a81f421730a	2437238250
https://tre-test.wikibase.cloud/entity/Q52724	gbif:1144582595	1144582595
https://tre-test.wikibase.cloud/entity/Q52725	5116bca8-b74f-4434-9636-169cb5b124c8	2437575283
https://tre-test.wikibase.cloud/entity/Q52726	2eb6e83b-d671-4366-8803-f862dfcc6c34	2435424960
https://tre-test.wikibase.cloud/entity/Q52727	24c5f245-601c-453f-85ec-2ceb5320ac8a	2830255651
https://tre-test.wikibase.cloud/entity/Q52728	93489d6f-2ae8-4001-b4f8-f4e82d678691	2827673931
https://tre-test.wikibase.cloud/entity/Q52709	20e1281d-0524-4950-b9e7-7fa014fc308f	2830683468
https://tre-test.wikibase.cloud/entity/Q52710	b73cde46-f24f-44fb-824c-a14b0dc08bbf	3893126515
https://tre-test.wikibase.cloud/entity/Q52711	cd4f095c-f282-41ed-8aa6-5eca403290c5	2854308602
https://tre-test.wikibase.cloud/entity/Q52712	51577b76-0e2b-4628-a013-10d3969a316a	2435741066
https://tre-test.wikibase.cloud/entity/Q52713	3a46b718-9f43-4df9-af0f-7db48d2bd1d3	2853721580
https://tre-test.wikibase.cloud/entity/Q52714	bcc452aa-bd47-48f3-9242-80e01ace3772	1930436647
https://tre-test.wikibase.cloud/entity/Q52715	7e0bef04-04ca-4413-a0c5-ed2cb117d7e5	2827540927
https://tre-test.wikibase.cloud/entity/Q52716	6ac18441-9339-4988-b9c1-60761c23b2bd	2854239091
https://tre-test.wikibase.cloud/entity/Q52717	771df0ff-33d8-48e7-80a5-87afff435b23	2853794908
https://tre-test.wikibase.cloud/entity/Q52718	3806e7a7-dae9-43d2-8e63-a5b5659556e3	2830118491
https://tre-test.wikibase.cloud/entity/Q52729	09c1baac-0d33-415d-bdce-bb57a1a258e1	2854055789
https://tre-test.wikibase.cloud/entity/Q52730	b73a09fb-693f-48c5-86d7-abc3dd3fcb63	2828844367
https://tre-test.wikibase.cloud/entity/Q52731	1ea70573-d305-4b2d-8a40-fc342a33caff	1928203178
https://tre-test.wikibase.cloud/entity/Q52732	http://specimens.kew.org/herbarium/K000607803	1291646893
https://tre-test.wikibase.cloud/entity/Q52733	409bdc8f-76df-4b4b-9c0c-4eab26f916e0	2853723455
https://tre-test.wikibase.cloud/entity/Q52734	http://specimens.kew.org/herbarium/K000608020	1421196384
https://tre-test.wikibase.cloud/entity/Q52735	urn:catalog:MO:Tropicos:101178664	2564255743
https://tre-test.wikibase.cloud/entity/Q52736	http://n2t.net/ark:/65665/3211da72d-3ee3-4cb0-846f-70a714cbeb5d	2235792589
https://tre-test.wikibase.cloud/entity/Q52737	0197f718-117d-4b19-93f0-f520dff782a8	2829290828
https://tre-test.wikibase.cloud/entity/Q52738	fb159282-8908-47ae-9fed-0e320b26f6ed	2828689626
https://tre-test.wikibase.cloud/entity/Q52739	1bb6a417-71f2-4ece-9963-2cd5cf756276	2828592802
https://tre-test.wikibase.cloud/entity/Q52740	b7557d2d-6251-4712-8d06-7d766a7d98c9	2828175943
https://tre-test.wikibase.cloud/entity/Q52741	b8d5b9a0-e701-4d4e-a381-2026c414dde6	2430732226
https://tre-test.wikibase.cloud/entity/Q52742	b7935510-9d75-4fad-98d5-2aa4f425c971	2830747733
https://tre-test.wikibase.cloud/entity/Q52743	d0e2e8c5-20c1-4211-946f-26c757c98246	2853941966
https://tre-test.wikibase.cloud/entity/Q47336	UPS:BOT:V-175663	328268207
https://tre-test.wikibase.cloud/entity/Q47440	http://n2t.net/ark:/65665/362ebb657-56ad-4846-954c-40707e69452c	1319438219
https://tre-test.wikibase.cloud/entity/Q47441	http://specimens.kew.org/herbarium/K000328713	912284169
https://tre-test.wikibase.cloud/entity/Q47442	2773907	2998312007
https://tre-test.wikibase.cloud/entity/Q47443	urn:catalog:MO:Tropicos:3618247	1261051091
https://tre-test.wikibase.cloud/entity/Q47444	http://n2t.net/ark:/65665/344fb58d2-6252-4bb3-9832-9de4bddbdc13	1318762171
https://tre-test.wikibase.cloud/entity/Q47446	BRA:IBT:SP:427086	2452931770
https://tre-test.wikibase.cloud/entity/Q47447	dc87685b-df1b-44b4-9a7a-037678d23c5a	1056165186
https://tre-test.wikibase.cloud/entity/Q47448	48bcedf4-24d9-4806-8b34-7e0a9cdaee0d	1057566508
https://tre-test.wikibase.cloud/entity/Q47449	26cf374a-482e-4ffa-92b3-ca97bbf2e775	4601568827
https://tre-test.wikibase.cloud/entity/Q47450	3d88d3e3-d8e4-4ebe-82ee-d028f1585a58	1228291812
https://tre-test.wikibase.cloud/entity/Q47451	http://n2t.net/ark:/65665/3fa9cff95-cc1c-4fee-a933-65f95bb2ce63	1322866809
https://tre-test.wikibase.cloud/entity/Q47452	http://coldb.mnhn.fr/catalognumber/um/mpu/mpu013687	1424550323
https://tre-test.wikibase.cloud/entity/Q47453	4331301	2997561979
https://tre-test.wikibase.cloud/entity/Q52456	gbif:2451317635	2451317635
https://tre-test.wikibase.cloud/entity/Q52457	gbif:1638359977	1638359977
https://tre-test.wikibase.cloud/entity/Q52458	BRA:IBT:SP:345993	2452908573
https://tre-test.wikibase.cloud/entity/Q52460	2a24c4cf-8c1a-4d38-8924-30dff87a0ce5	1928365222
https://tre-test.wikibase.cloud/entity/Q52461	39679f1b-1358-4d68-ae2f-495f1f7b555b	1928579976
https://tre-test.wikibase.cloud/entity/Q52462	447d2f10-257c-41d6-971c-96046a6a1b1f	4929916439
https://tre-test.wikibase.cloud/entity/Q52463	248b2d5c-335d-4d54-bb34-35e9105a61e0	4929899961
https://tre-test.wikibase.cloud/entity/Q52465	a95fed61-fc7b-4699-90e0-e6f4d3bb2254	1930162303
https://tre-test.wikibase.cloud/entity/Q52466	91d785d8-c17a-442a-a401-e8a3a4acd0bb	2270682035
https://tre-test.wikibase.cloud/entity/Q52467	http://n2t.net/ark:/65665/3275bab99-bd01-4566-82a7-21d4f4d4631d	1318092779
https://tre-test.wikibase.cloud/entity/Q52468	http://n2t.net/ark:/65665/31d75d107-e177-4059-a280-63fe54a40c2e	1317868458
https://tre-test.wikibase.cloud/entity/Q52469	http://n2t.net/ark:/65665/3c889b9b0-d70e-47df-90b6-111216db54e6	1321736679
https://tre-test.wikibase.cloud/entity/Q52470	0431c3c1-ba58-4a61-99ca-c2a82952c4ca	1228317064
https://tre-test.wikibase.cloud/entity/Q52471	d0547cd7-f5a2-4b78-98b6-d8498c5e16ed	1228236033
https://tre-test.wikibase.cloud/entity/Q52472	http://n2t.net/ark:/65665/3414d91b3-1e8c-498b-a749-0d3f6c0ede05	1318678917
https://tre-test.wikibase.cloud/entity/Q52473	d0e16aa4-6b44-4f9f-99bc-134d681b3075	1999228077
https://tre-test.wikibase.cloud/entity/Q52474	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389227	438494572
https://tre-test.wikibase.cloud/entity/Q52475	BRA:IBT:SP:299525	2452877816
https://tre-test.wikibase.cloud/entity/Q52476	BRA:UNICAMP:UEC:83954	1291047205
https://tre-test.wikibase.cloud/entity/Q52477	613f839b-549c-4161-b356-769a8fb98990	2430413358
https://tre-test.wikibase.cloud/entity/Q52478	c1eb8bf0-1422-444c-9b2c-7dd4311b061d	2430148620
https://tre-test.wikibase.cloud/entity/Q52479	urn:catalog:MO:Tropicos:100337351	1257686660
https://tre-test.wikibase.cloud/entity/Q52480	39f9341b-d3a1-4626-a743-694e2d02831a	1988814308
https://tre-test.wikibase.cloud/entity/Q52481	45373878-630a-4a03-8347-4655e9a2bcf7	1928746760
https://tre-test.wikibase.cloud/entity/Q52482	15895c01819d863e3ad53b53b0324cfb	1417782797
https://tre-test.wikibase.cloud/entity/Q52483	43e658a5-0e41-4611-8003-a5f8ef992fce	1998602537
https://tre-test.wikibase.cloud/entity/Q52484	137f2354-5ea7-4d0c-a3a1-060ea9548e61	1228415941
https://tre-test.wikibase.cloud/entity/Q52485	http://n2t.net/ark:/65665/339282020-cf4b-46eb-822d-eacd781c964e	1318494675
https://tre-test.wikibase.cloud/entity/Q52486	fc7d94b8-c30e-4ec9-b38e-706609c87f9c	1931335102
